,area,height,perimeter,velocity,acceleration,circularity,time
59,81.19820052,7.407,42.48941422617131,0.0,0.0,0.5651904059418986,9.600000000000005
60,92.17093032,9.876,38.98565632617132,-100.0,-625.0,0.7620687185819278,9.760000000000005
61,108.75194424,10.6167,41.01739642617131,-68.75,195.3125,0.8122892648695673,9.920000000000005
62,123.32129103000001,12.0981,45.11963992617132,-62.5,39.0625,0.7612313688142806,10.080000000000005
63,112.83623811000001,12.5919,44.41128382617132,-87.5,-156.25,0.7189055014139989,10.240000000000006
64,108.75194424,12.0981,41.34429202617132,-62.5,156.25,0.7994950420216252,10.400000000000006
65,110.15401527,12.5919,42.15091432617131,-68.75,-39.0625,0.7791053688919902,10.560000000000006
66,108.44714619000001,12.0981,40.77666892617131,-62.5,39.0625,0.819604816299849,10.720000000000006
67,109.23962112000001,12.5919,41.37293242617132,-75.0,-78.125,0.8019687423434504,10.880000000000006
68,108.69098463,11.8512,41.272691026171316,-56.25,117.1875,0.8018217164858339,11.040000000000006
69,114.84790523999999,12.345,42.93679702617132,-62.5,-39.0625,0.7828411643517678,11.200000000000006
70,108.02042892000001,11.8512,40.51520182617132,-68.75,-39.0625,0.8269509454653649,11.360000000000007
71,109.60537878000001,11.1105,40.01078512617132,-68.75,0.0,0.8603746069397469,11.520000000000007
72,109.05674229,11.8512,41.205287326171316,-56.25,78.125,0.807154162509625,11.680000000000007
73,109.78825761000002,11.3574,40.46409352617132,-68.75,-78.125,0.842609061188105,11.840000000000007
74,109.84921722,11.3574,39.774008026171316,-68.75,0.0,0.8725857502134786,12.000000000000007
75,108.75194424,11.3574,42.01586002617132,-56.25,78.125,0.7741415519167081,12.160000000000007
76,108.14234814000001,10.8636,40.792717426171315,-68.75,-78.125,0.8166583094697437,12.320000000000007
77,112.34856123000002,11.3574,40.92950002617132,-62.5,39.0625,0.842761136225873,12.480000000000008
78,109.42249995000002,10.8636,40.83765322617132,-62.5,0.0,0.8245081309146586,12.640000000000008
79,109.05674229,10.8636,40.47619162617132,-68.75,-39.0625,0.8364945154444996,12.800000000000008
80,109.42249995000002,10.6167,40.39866502617132,-62.5,39.0625,0.8425243640674654,12.960000000000008
81,109.36154034,10.8636,40.14139522617132,-68.75,-39.0625,0.8528831916041579,13.120000000000008
82,109.23962112000001,10.8636,40.39668982617132,-62.5,39.0625,0.8411985002820263,13.280000000000008
83,113.62871304000001,10.8636,40.72333852617132,-50.0,78.125,0.8610159622109645,13.440000000000008
84,108.50810580000001,10.6167,39.45526012617131,-81.25,-195.3125,0.8759155254095684,13.600000000000009
85,110.33689410000001,10.8636,40.10880442617132,-62.5,117.1875,0.8618886974376038,13.760000000000009
86,108.56906541000001,10.6167,39.29600962617132,-68.75,-39.0625,0.8835254427267115,13.920000000000009
87,110.33689410000001,11.3574,40.81938262617131,-68.75,0.0,0.8321425988717888,14.080000000000009
88,111.12936903,11.3574,40.898884426171314,-62.5,39.0625,0.8348641034965151,14.240000000000009
89,110.33689410000001,10.8636,40.93147522617132,-62.5,0.0,0.827591123246055,14.40000000000001
90,112.04376318,10.8636,41.10307072617132,-68.75,-39.0625,0.8333913994646029,14.56000000000001
91,114.90886485,10.6167,40.66630462617132,-62.5,39.0625,0.8731602957258932,14.72000000000001
92,110.70265176000001,10.6167,40.082139226171314,-62.5,0.0,0.8658967380564324,14.88000000000001
93,114.05543030999999,11.3574,41.10726802617131,-68.75,-39.0625,0.8481811217777503,15.04000000000001
94,111.61704591,11.3574,39.63302812617132,-68.75,0.0,0.8929474003025027,15.20000000000001
95,110.27593449,10.6167,39.39822622617131,-56.25,78.125,0.8927652378636654,15.36000000000001
96,111.43416708000001,10.6167,39.32465002617132,-62.5,-39.0625,0.9055209504526553,15.52000000000001
97,108.32522697,10.8636,39.077503126171315,-81.25,-117.1875,0.8914271531333324,15.68000000000001
98,113.3848746,10.8636,39.99646492617131,-62.5,117.1875,0.8906801467260932,15.84000000000001
99,115.51846095000002,11.3574,41.45638462617132,-62.5,0.0,0.8446531542744992,16.00000000000001
100,114.90886485,11.3574,40.64186152617132,-62.5,0.0,0.8742108953623644,16.16000000000001
101,114.96982446,11.3574,40.206823726171315,-68.75,-39.0625,0.8937050263538053,16.32000000000001
102,114.36022836000001,11.3574,41.29515892617132,-68.75,0.0,0.8427263902819059,16.48000000000001
103,114.11638992,11.3574,40.298670526171314,-62.5,39.0625,0.8830320174153029,16.64000000000001
104,111.67800552,11.3574,39.79227862617132,-68.75,-39.0625,0.8862982575146716,16.80000000000001
105,111.06840942000001,10.8636,39.50636842617131,-68.75,0.0,0.8942649256837961,16.96000000000001
106,114.29926875000001,11.3574,40.941845026171315,-62.5,39.0625,0.8568770197965468,17.12000000000001
107,113.75063226000002,10.8636,39.90659332617132,-62.5,0.0,0.8975824918544791,17.280000000000012
108,114.90886485,11.3574,40.17003562617132,-68.75,-39.0625,0.8948679719867776,17.440000000000012
109,114.36022836000001,11.3574,39.980169526171316,-56.25,78.125,0.8990743657562513,17.600000000000012
110,117.10341081000001,11.3574,41.20726252617131,-75.0,-117.1875,0.866626330044564,17.760000000000012
111,119.48083560000002,11.3574,41.87512702617132,-62.5,78.125,0.8562406464914039,17.920000000000012
112,115.45750134000001,11.3574,40.71321562617132,-68.75,-39.0625,0.875308624980077,18.080000000000013
113,118.44452223,11.3574,41.830191226171316,-62.5,39.0625,0.850638714531763,18.240000000000013
114,113.68967265,11.3574,40.40681272617132,-75.0,-78.125,0.8750274765139165,18.400000000000013
115,116.92053198,10.8636,40.139420026171315,-56.25,117.1875,0.9119236114170612,18.560000000000013
116,117.16437042000001,11.3574,41.133933226171315,-68.75,-78.125,0.870171689660989,18.720000000000013
117,112.28760162,10.8636,39.83523922617131,-68.75,0.0,0.889215062226528,18.880000000000013
118,116.37189549000001,10.6167,39.929061226171314,-62.5,39.0625,0.9172332149926196,19.040000000000013
119,118.01780495999999,10.6167,40.72753582617131,-68.75,-39.0625,0.8940897747356561,19.200000000000014
120,113.81159187,10.6167,39.471802426171315,-62.5,39.0625,0.9179572266911916,19.360000000000014
121,111.31224786000001,10.8636,39.404398726171316,-81.25,-117.1875,0.900872660306962,19.520000000000014
122,117.83492613000001,10.6167,40.91320462617132,-50.0,195.3125,0.884620301436208,19.680000000000014
123,115.76229939000001,11.3574,40.80506242617131,-81.25,-195.3125,0.8736730018867795,19.840000000000014
124,114.36022836000001,11.3574,40.874441326171315,-62.5,117.1875,0.8601639131136269,20.000000000000014
125,115.03078407000001,10.6167,39.851534626171315,-68.75,-39.0625,0.9101937390760333,20.160000000000014
126,117.16437042000001,11.3574,41.613659926171316,-68.75,0.0,0.850224469397034,20.320000000000014
127,118.13972418,11.1105,40.67864962617132,-62.5,39.0625,0.8971659064158987,20.480000000000015
128,117.83492613000001,11.1105,40.18855312617132,-68.75,-39.0625,0.9168096081093838,20.640000000000015
129,119.35891638000001,11.8512,41.40132592617132,-62.5,39.0625,0.8750567739251982,20.800000000000015
130,116.85957237,11.1105,40.47668542617132,-68.75,-39.0625,0.8963224486948882,20.960000000000015
131,114.23830914000001,10.6167,39.78215572617132,-43.75,156.25,0.9070787736910767,21.120000000000015
132,117.71300691,11.8512,40.966535026171314,-87.5,-273.4375,0.8814056952948198,21.280000000000015
133,124.23568518000002,11.8512,42.53879422617131,-56.25,195.3125,0.8627517968484849,21.440000000000015
134,122.28497766000002,11.3574,42.04647562617132,-68.75,-78.125,0.8692081207862935,21.600000000000016
135,118.81027989,11.1105,40.74383122617132,-68.75,0.0,0.8993736401512575,21.760000000000016
136,118.8712395,11.1105,40.51520182617132,-62.5,39.0625,0.9100193812965359,21.920000000000016
137,119.11507794000002,11.8512,41.464779226171316,-75.0,-78.125,0.8705984477906845,22.080000000000016
138,118.44452223,11.3574,40.019179726171316,-62.5,78.125,0.9293696358081679,22.240000000000016
139,120.45618936,11.8512,41.01147082617132,-62.5,0.0,0.8999705417075855,22.400000000000016
140,119.90755287000002,11.8512,41.55860122617132,-68.75,-39.0625,0.8724379736835273,22.560000000000016
141,120.45618936,11.8512,40.509276226171316,-68.75,0.0,0.9224227734395236,22.720000000000017
142,123.01649298000001,11.3574,42.469168426171315,-62.5,39.0625,0.857088545757813,22.880000000000017
143,116.61573393,11.1105,40.11300172617131,-68.75,-39.0625,0.9107447773867642,23.040000000000017
144,124.54048323,11.8512,42.205973026171314,-56.25,78.125,0.8785623265313633,23.200000000000017
145,114.54310719,10.6167,39.64932352617131,-75.0,-117.1875,0.9156031115941223,23.360000000000017
146,120.27331053000002,11.8512,40.67667442617131,-62.5,78.125,0.9134572989121544,23.520000000000017
147,119.41987599000001,11.3574,40.23348892617131,-68.75,-39.0625,0.9270669315273976,23.680000000000017
148,119.84659326000002,11.8512,40.701117526171316,-68.75,0.0,0.9091235122069404,23.840000000000018
149,122.10209883,11.3574,42.05882062617131,-56.25,78.125,0.867398790615022,24.000000000000018
150,124.84528128000001,11.8512,42.01190962617132,-68.75,-78.125,0.8888677534006668,24.160000000000018
151,117.10341081000001,10.6167,40.26188242617132,-68.75,0.0,0.9078022529149672,24.320000000000018
152,123.07745259000002,11.8512,41.540330626171325,-68.75,0.0,0.8962898228922017,24.480000000000018
153,126.30831192,11.3574,42.51410422617132,-56.25,78.125,0.8781642016965634,24.64000000000002
154,117.71300691,10.8636,39.84955942617132,-75.0,-117.1875,0.9315094588120527,24.80000000000002
155,120.02947209,11.3574,41.68303882617132,-62.5,78.125,0.8681185057984762,24.96000000000002
156,125.51583699,11.3574,42.88173832617131,-62.5,0.0,0.8577557258871216,25.12000000000002
157,118.44452223,10.8636,40.45792102617132,-62.5,0.0,0.9093220447622363,25.28000000000002
158,117.34724925,11.3574,41.01122392617132,-81.25,-117.1875,0.8767531136222009,25.44000000000002
159,119.84659326000002,11.3574,41.40552322617132,-62.5,117.1875,0.878453956723015,25.60000000000002
160,119.84659326000002,11.8512,40.44582292617131,-62.5,0.0,0.9206365337188129,25.76000000000002
161,115.09174368000001,11.3574,40.31916322617132,-75.0,-78.125,0.8896742343825741,25.92000000000002
162,118.56644145000001,10.8636,40.75617622617132,-56.25,117.1875,0.8969841865800168,26.08000000000002
163,119.11507794000002,11.3574,41.22578002617133,-68.75,-78.125,0.8807219900870012,26.24000000000002
164,124.60144284000002,11.1105,41.44626172617132,-56.25,78.125,0.9115116107247074,26.40000000000002
165,116.85957237,11.1105,40.139420026171315,-75.0,-117.1875,0.9114481559366562,26.56000000000002
166,118.44452223,11.1105,40.59272842617132,-68.75,39.0625,0.9032924036264037,26.72000000000002
167,122.71169493,11.3574,42.07931332617132,-68.75,0.0,0.8708804281591301,26.88000000000002
168,123.32129103000001,11.3574,42.26300692617132,-56.25,78.125,0.8676151775563571,27.04000000000002
169,120.45618936,11.8512,41.59119202617131,-81.25,-156.25,0.8750568096628305,27.20000000000002
170,121.61442195000001,11.8512,42.87556582617131,-56.25,156.25,0.8313333727549387,27.36000000000002
171,122.77265454,11.3574,41.49934522617132,-68.75,-78.125,0.8958370522506901,27.52000000000002
172,122.52881610000001,11.1105,41.35836532617132,-62.5,39.0625,0.9001634419718314,27.68000000000002
173,120.76098741,11.3574,41.33811952617132,-75.0,-78.125,0.8880452305024585,27.84000000000002
174,118.07876457,11.3574,40.50902932617132,-62.5,78.125,0.9042280831322966,28.00000000000002
175,118.8712395,11.3574,40.625319226171314,-68.75,-39.0625,0.9050927415127313,28.16000000000002
176,117.22533003,11.8512,40.42557712617132,-75.0,-39.0625,0.9014027333783894,28.32000000000002
177,119.72467404000001,11.8512,41.30133142617131,-62.5,78.125,0.8819935780567365,28.48000000000002
178,127.71038295000001,11.8512,43.09407232617132,-56.25,39.0625,0.8641736080084618,28.640000000000022
179,125.75967543000002,11.8512,42.426207826171314,-68.75,-78.125,0.8779763990938714,28.800000000000022
180,122.16305844000001,11.8512,41.32997182617132,-75.0,-39.0625,0.8987099347724862,28.960000000000022
181,120.70002780000002,11.6043,41.05023412617131,-50.0,156.25,0.9000900426741637,29.120000000000022
182,122.71169493,11.8512,42.09141142617132,-81.25,-195.3125,0.8703798754810761,29.280000000000022
183,127.89326178,11.8512,43.16147602617132,-56.25,156.25,0.8627102369249051,29.440000000000023
184,123.07745259000002,11.8512,41.862782026171324,-75.0,-117.1875,0.8825355125769813,29.600000000000023
185,126.18639270000001,11.8512,42.97975762617133,-56.25,117.1875,0.858409400975773,29.760000000000023
186,127.34462529000001,11.6043,41.81389582617132,-68.75,-78.125,0.9152699797666469,29.920000000000023
187,93.20724369,11.8512,36.53122342617132,-106.25,-234.375,0.8776696799654524,30.080000000000023
188,110.70265176000001,11.8512,42.77557132617131,-43.75,390.625,0.7602846992305616,30.240000000000023
189,122.58977571000001,11.8512,41.66896552617131,-56.25,-78.125,0.8872350228626549,30.400000000000023
190,128.92957515,11.6043,42.31411522617132,-62.5,-39.0625,0.9048818700164907,30.560000000000024
191,125.51583699,11.6043,43.851808426171324,-68.75,-39.0625,0.8202257025541793,30.720000000000024
192,121.61442195000001,11.8512,41.76476272617132,-56.25,78.125,0.8761428215608851,30.880000000000024
193,125.82063504000001,11.6043,41.51169022617132,-75.0,-117.1875,0.917531331169556,31.040000000000024
194,124.05280635000001,11.6043,41.49119752617131,-75.0,0.0,0.9055334926844087,31.200000000000024
195,117.71300691,11.6043,41.152203826171316,-68.75,39.0625,0.8734702581132531,31.360000000000024
196,127.77134256000002,11.3574,42.92272372617131,-62.5,39.0625,0.8715027788710102,31.520000000000024
197,116.92053198,11.3574,39.75771262617132,-56.25,39.0625,0.929518132630526,31.680000000000025
198,114.72598602000001,11.8512,31.95764782617132,-68.75,-78.125,1.0,31.840000000000025
199,86.07496932000001,11.6043,25.67774632617132,-37.5,195.3125,1.0,32.00000000000002
200,61.38632727,10.8636,21.11725642617132,-25.0,78.125,1.0,32.16000000000002
201,31.75995681,9.6291,14.60156542617132,-25.0,0.0,1.0,32.320000000000014
202,4.51101114,4.938,6.09783562617132,-37.5,-78.125,1.0,32.48000000000001
203,0.0,0.0,0.0,0.0,234.375,0.0,32.64000000000001
